ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
14;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;CALCIO;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
336;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;CICLISMO;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
604;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;EDIFICI DI PERTINENZA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
605;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;EDIFICI DI PERTINENZA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
606;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;EDIFICI DI PERTINENZA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
607;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;EDIFICI DI PERTINENZA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
608;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;EDIFICI DI PERTINENZA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
335;competenza del Settore Sport;Motovelodromo Fausto Coppi;SI;Comitato per la gestione del Motovelodromo;CORSO CASALE 144;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=193;ATLETICA;POINT (7.717838166902467 45.06872193530376);45.068721935303756;7.717838166902467;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
616;competenza della Circoscrizione;Meisino Sport Club;NO;;VIA FEDERICO NIETZSCHE 155 int. 18;TORINO;10132;7;;ATTIVITA' AL CHIUSO;POINT (7.726119811538258 45.08583786205645);45.08583786205645;7.726119811538258;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
261;competenza della Circoscrizione;Parri - Piscina;SI;;VIA TIZIANO VECELLIO 39;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=145;PISCINA COPERTA;POINT (7.67619209438111 45.04502871542748);45.045028715427485;7.67619209438111;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
262;competenza della Circoscrizione;Parri - Piscina;SI;;VIA TIZIANO VECELLIO 39;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=145;PALESTRA;POINT (7.67619209438111 45.04502871542748);45.045028715427485;7.67619209438111;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
522;competenza della Circoscrizione;Parri - Piscina;SI;;VIA TIZIANO VECELLIO 39;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=145;EDIFICI DI PERTINENZA;POINT (7.67619209438111 45.04502871542748);45.045028715427485;7.67619209438111;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
161;competenza del Settore Sport;Arci Garibaldi;NO;Circolo Garibaldi;VIA PIETRO GIURIA 56;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=318;BOCCIOFILA;POINT (7.676976457180721 45.04593532149264);45.04593532149264;7.676976457180721;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
548;competenza del Settore Sport;Arci Garibaldi;NO;Circolo Garibaldi;VIA PIETRO GIURIA 56;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=318;EDIFICI DI PERTINENZA;POINT (7.676976457180721 45.04593532149264);45.04593532149264;7.676976457180721;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
580;competenza del Settore Sport;Reale Societa' Canottieri Cerea;NO;SOC. CANOTTIERI CEREA;VIALE VIRGILIO 61;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=192;EDIFICI DI PERTINENZA;POINT (7.686732423232521 45.05306453675993);45.053064536759926;7.686732423232521;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
291;competenza del Settore Sport;Reale Societa' Canottieri Cerea;NO;SOC. CANOTTIERI CEREA;VIALE VIRGILIO 61;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=192;CANOA;POINT (7.686732423232521 45.05306453675993);45.053064536759926;7.686732423232521;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
286;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;CANOA;POINT (7.689582632959882 45.0562273151161);45.056227315116104;7.689582632959882;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
578;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;EDIFICI DI PERTINENZA;POINT (7.689582632959882 45.0562273151161);45.056227315116104;7.689582632959882;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
579;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;EDIFICI DI PERTINENZA;POINT (7.689582632959882 45.0562273151161);45.056227315116104;7.689582632959882;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
287;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;SCHERMA;POINT (7.684790258968319 45.05222701299725);45.05222701299725;7.684790258968319;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
288;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;PISCINA COPERTA;POINT (7.684790258968319 45.05222701299725);45.05222701299725;7.684790258968319;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
289;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;TENNIS;POINT (7.684790258968319 45.05222701299725);45.05222701299725;7.684790258968319;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
290;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;CALCETTO;POINT (7.684790258968319 45.05222701299725);45.05222701299725;7.684790258968319;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
567;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;EDIFICI DI PERTINENZA;POINT (7.684790258968319 45.05222701299725);45.05222701299725;7.684790258968319;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
111;competenza del Settore Sport;Canottieri Armida;SI;SOC. CANOTTIERI ARMIDA;VIALE VIRGILIO 45;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=158;BOCCIOFILA;POINT (7.687753989199442 45.05479347932859);45.054793479328595;7.687753989199442;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
112;competenza del Settore Sport;Canottieri Armida;SI;SOC. CANOTTIERI ARMIDA;VIALE VIRGILIO 45;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=158;CANOA;POINT (7.687753989199442 45.05479347932859);45.054793479328595;7.687753989199442;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
589;competenza del Settore Sport;Canottieri Armida;SI;SOC. CANOTTIERI ARMIDA;VIALE VIRGILIO 45;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=158;EDIFICI DI PERTINENZA;POINT (7.687753989199442 45.05479347932859);45.054793479328595;7.687753989199442;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
590;competenza del Settore Sport;Canottieri Armida;SI;SOC. CANOTTIERI ARMIDA;VIALE VIRGILIO 45;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=158;EDIFICI DI PERTINENZA;POINT (7.687753989199442 45.05479347932859);45.054793479328595;7.687753989199442;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
591;competenza del Settore Sport;Canottieri Armida;SI;SOC. CANOTTIERI ARMIDA;VIALE VIRGILIO 45;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=158;EDIFICI DI PERTINENZA;POINT (7.687753989199442 45.05479347932859);45.054793479328595;7.687753989199442;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
690;competenza della Circoscrizione;Palestra Scolastica Silvio Pellico;NO;    ;VIA MADAMA CRISTINA 102;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=314;PALESTRA SCOLASTICA;POINT (7.675395828158769 45.0471900640477);45.0471900640477;7.675395828158769;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
688;competenza della Circoscrizione;Palestra Scolastica Rayneri;NO;    ;CORSO GUGLIELMO MARCONI 28;TORINO;10125;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=315;PALESTRA SCOLASTICA;POINT (7.681560072751473 45.05547685721942);45.05547685721942;7.681560072751473;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
684;competenza della Circoscrizione;Palestra Scolastica Manzoni;NO;    ;VIA GIUSEPPE GIACOSA 25;TORINO;10125;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=311;PALESTRA SCOLASTICA;POINT (7.682201023017154 45.05477608748311);45.054776087483106;7.6822010230171545;2;San Salvario;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
144;competenza della Circoscrizione;Bocciofila Coggiola;NO;;VIA DOMENICO COGGIOLA 15;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=188;BOCCIOFILA;POINT (7.630232882937185 45.01370619337902);45.01370619337902;7.630232882937185;23;Mirafiori Sud;Santa Rita - Mirafiori
539;competenza della Circoscrizione;Bocciofila Coggiola;NO;;VIA DOMENICO COGGIOLA 15;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=188;EDIFICI DI PERTINENZA;POINT (7.630232882937185 45.01370619337902);45.01370619337902;7.630232882937185;23;Mirafiori Sud;Santa Rita - Mirafiori
157;competenza della Circoscrizione;Bocciofila Fleming;NO;;VIA ALESSANDRO FLEMING 20;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=190;BOCCIOFILA;POINT (7.635731183773572 45.01619899187813);45.016198991878134;7.635731183773572;23;Mirafiori Sud;Santa Rita - Mirafiori
540;competenza della Circoscrizione;Bocciofila Fleming;NO;;VIA ALESSANDRO FLEMING 20;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=190;EDIFICI DI PERTINENZA;POINT (7.635731183773572 45.01619899187813);45.016198991878134;7.635731183773572;23;Mirafiori Sud;Santa Rita - Mirafiori
223;competenza della Circoscrizione;Bocciofila Amici delle Bocce;NO;;VIA PORTOFINO 30 int. 5/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=183;BOCCIOFILA;POINT (7.636155060237065 45.02049174984617);45.020491749846165;7.636155060237065;23;Mirafiori Sud;Santa Rita - Mirafiori
221;competenza della Circoscrizione;Bocciofila Cime Bianche;NO;;VIA PLAVA 66;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=179;BOCCIOFILA;POINT (7.620157688426103 45.01859508362931);45.01859508362931;7.620157688426103;23;Mirafiori Sud;Santa Rita - Mirafiori
541;competenza della Circoscrizione;Bocciofila Cime Bianche;NO;;VIA PLAVA 66;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=179;EDIFICI DI PERTINENZA;POINT (7.620157688426103 45.01859508362931);45.01859508362931;7.620157688426103;23;Mirafiori Sud;Santa Rita - Mirafiori
132;competenza della Circoscrizione;Bocciodromo via Plava;NO;;VIA BURIASCO 20 int. 24/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=212;BOCCIODROMO;POINT (7.620756993927182 45.02012325737775);45.020123257377755;7.620756993927182;23;Mirafiori Sud;Santa Rita - Mirafiori
189;competenza della Circoscrizione;Monteponi Calcio 'Giuseppe Corbo';NO;;VIA MONTEPONI 16;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=186;CALCIO;POINT (7.624439653880929 45.01492083511145);45.01492083511145;7.624439653880929;23;Mirafiori Sud;Santa Rita - Mirafiori
542;competenza della Circoscrizione;Monteponi Calcio 'Giuseppe Corbo';NO;;VIA MONTEPONI 16;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=186;EDIFICI DI PERTINENZA;POINT (7.624439653880929 45.01492083511145);45.01492083511145;7.624439653880929;23;Mirafiori Sud;Santa Rita - Mirafiori
93;competenza della Circoscrizione;Alessio Parlato;NO;;STRADA DELLE CACCE 38 int. 22;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=185;CALCIO;POINT (7.637392646993929 45.01885809765438);45.01885809765438;7.637392646993929;23;Mirafiori Sud;Santa Rita - Mirafiori
356;competenza della Circoscrizione;Alessio Parlato;NO;;STRADA DELLE CACCE 38 int. 22;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=185;CALCETTO;POINT (7.637392646993929 45.01885809765438);45.01885809765438;7.637392646993929;23;Mirafiori Sud;Santa Rita - Mirafiori
543;competenza della Circoscrizione;Alessio Parlato;NO;;STRADA DELLE CACCE 38 int. 22;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=185;EDIFICI DI PERTINENZA;POINT (7.637392646993929 45.01885809765438);45.01885809765438;7.637392646993929;23;Mirafiori Sud;Santa Rita - Mirafiori
88;competenza della Circoscrizione;Robaldo;NO;;STRADA CASTELLO DI MIRAFIORI 285;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=180;CALCIO;POINT (7.648680837569245 45.00895973017834);45.00895973017834;7.648680837569245;23;Mirafiori Sud;Santa Rita - Mirafiori
544;competenza della Circoscrizione;Robaldo;NO;;STRADA CASTELLO DI MIRAFIORI 285;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=180;EDIFICI DI PERTINENZA;POINT (7.648680837569245 45.00895973017834);45.00895973017834;7.648680837569245;23;Mirafiori Sud;Santa Rita - Mirafiori
135;competenza della Circoscrizione;Morandi Calcio;NO;;VIA LUIGI CAPUANA 22;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=187;CALCETTO;POINT (7.635000146207986 45.01421355399658);45.014213553996576;7.635000146207986;23;Mirafiori Sud;Santa Rita - Mirafiori
